Age,Activity,Value,Time,datetime,Time_lag,Density
15-24 anni,lavoro familiare,41.0,16:00:00,16:00:00,15:20:00,0.007731283223303973
15-24 anni,lavoro familiare,39.75,16:10:00,16:10:00,15:30:00,0.00749557336893495
15-24 anni,lavoro familiare,36.57,16:20:00,16:20:00,15:40:00,0.006895927499420153
15-24 anni,lavoro familiare,43.99,16:30:00,16:30:00,15:50:00,0.008295101194954678
15-24 anni,lavoro familiare,63.07,16:40:00,16:40:00,16:00:00,0.011892976412043453
15-24 anni,lavoro familiare,42.12,16:50:00,16:50:00,16:10:00,0.007942479252818617
15-24 anni,lavoro familiare,35.699999999999996,17:00:00,17:00:00,16:20:00,0.0067318734407793126
15-24 anni,lavoro familiare,40.8,17:10:00,17:10:00,16:30:00,0.007693569646604929
15-24 anni,lavoro familiare,42.089999999999996,17:20:00,17:20:00,16:40:00,0.007936822216313762
15-24 anni,lavoro familiare,47.400000000000006,17:30:00,17:30:00,16:50:00,0.008938117677673375
15-24 anni,lavoro familiare,68.4,17:40:00,17:40:00,17:00:00,0.012898043231072971
15-24 anni,lavoro familiare,53.349999999999994,17:50:00,17:50:00,17:10:00,0.010060096584469925
15-24 anni,lavoro familiare,63.7,18:00:00,18:00:00,17:20:00,0.012011774178645442
15-24 anni,lavoro familiare,67.2,18:10:00,18:10:00,17:30:00,0.012671761770878708
15-24 anni,lavoro familiare,66.33,18:20:00,18:20:00,17:40:00,0.012507707712237866
15-24 anni,lavoro familiare,82.11000000000001,18:30:00,18:30:00,17:50:00,0.015483308913792423
15-24 anni,lavoro familiare,148.23,18:40:00,18:40:00,18:00:00,0.02795141737049629
15-24 anni,lavoro familiare,107.41999999999999,18:50:00,18:50:00,18:10:00,0.02025596204505641
15-24 anni,lavoro familiare,114.3,19:00:00,19:00:00,18:20:00,0.021553309083503516
15-24 anni,lavoro familiare,114.3,19:10:00,19:10:00,18:30:00,0.021553309083503516
15-24 anni,lavoro familiare,97.44,19:20:00,19:20:00,18:40:00,0.018374054567774124
15-24 anni,lavoro familiare,112.22999999999999,19:30:00,19:30:00,18:50:00,0.02116297356466841
15-24 anni,lavoro familiare,141.9,19:40:00,19:40:00,19:00:00,0.026757782667971557
15-24 anni,lavoro familiare,83.16000000000001,19:50:00,19:50:00,19:10:00,0.0156813051914624
15-24 anni,lavoro familiare,82.61999999999999,20:00:00,20:00:00,19:20:00,0.01557947853437498
15-24 anni,lavoro familiare,81.0,20:10:00,20:10:00,19:30:00,0.015273998563112727
15-24 anni,lavoro familiare,66.5,20:20:00,20:20:00,19:40:00,0.012539764252432055
15-24 anni,lavoro familiare,83.52,20:30:00,20:30:00,19:50:00,0.01574918962952068
15-24 anni,lavoro familiare,94.72000000000001,20:40:00,20:40:00,20:00:00,0.017861149924667134
15-24 anni,lavoro familiare,61.1,20:50:00,20:50:00,20:10:00,0.011521497681557873
15-24 anni,lavoro familiare,56.07,21:00:00,21:00:00,20:20:00,0.010573001227576921
15-24 anni,lavoro familiare,43.349999999999994,21:10:00,21:10:00,20:30:00,0.008174417749517736
15-24 anni,lavoro familiare,24.599999999999998,21:20:00,21:20:00,20:40:00,0.004638769933982384
15-24 anni,lavoro familiare,20.46,21:30:00,21:30:00,20:50:00,0.003858098896312178
15-24 anni,lavoro familiare,25.650000000000002,21:40:00,21:40:00,21:00:00,0.004836766211652364
15-24 anni,lavoro familiare,16.52,21:50:00,21:50:00,21:10:00,0.0031151414353410155
15-24 anni,lavoro familiare,9.9,22:00:00,22:00:00,21:20:00,0.0018668220466026668
15-24 anni,lavoro familiare,10.72,22:10:00,22:10:00,21:30:00,0.0020214477110687464
15-24 anni,lavoro familiare,8.48,22:20:00,22:20:00,21:40:00,0.001599055652039456
15-24 anni,lavoro familiare,10.05,22:30:00,22:30:00,21:50:00,0.0018951072291269497
15-24 anni,lavoro familiare,11.04,22:40:00,22:40:00,22:00:00,0.002081789433787216
15-24 anni,lavoro familiare,6.820000000000001,22:50:00,22:50:00,22:10:00,0.001286032965437393
15-24 anni,lavoro familiare,3.9899999999999998,23:00:00,23:00:00,22:20:00,0.0007523858551459232
15-24 anni,lavoro familiare,3.78,23:10:00,23:10:00,22:30:00,0.0007127865996119273
15-24 anni,lavoro retribuito,0.2,06:00:00,06:00:00,05:20:00,4.4979905227339685e-05
15-24 anni,lavoro retribuito,0.25,06:10:00,06:10:00,05:30:00,5.6224881534174605e-05
15-24 anni,lavoro retribuito,0.36,06:20:00,06:20:00,05:40:00,8.096382940921143e-05
15-24 anni,lavoro retribuito,0.48999999999999994,06:30:00,06:30:00,05:50:00,0.00011020076780698221
15-24 anni,lavoro retribuito,0.63,06:40:00,06:40:00,06:00:00,0.00014168670146612
15-24 anni,lavoro retribuito,1.2,06:50:00,06:50:00,06:10:00,0.00026987943136403807
15-24 anni,lavoro retribuito,1.6500000000000001,07:00:00,07:00:00,06:20:00,0.00037108421812555244
15-24 anni,lavoro retribuito,3.1500000000000004,07:10:00,07:10:00,06:30:00,0.0007084335073306001
15-24 anni,lavoro retribuito,5.779999999999999,07:20:00,07:20:00,06:40:00,0.0012999192610701168
15-24 anni,lavoro retribuito,14.95,07:30:00,07:30:00,06:50:00,0.003362247915743641
15-24 anni,lavoro retribuito,24.96,07:40:00,07:40:00,07:00:00,0.005613492172371993
15-24 anni,lavoro retribuito,36.800000000000004,07:50:00,07:50:00,07:10:00,0.008276302561830503
15-24 anni,lavoro retribuito,70.97,08:00:00,08:00:00,07:20:00,0.015961119369921485
15-24 anni,lavoro retribuito,87.86,08:10:00,08:10:00,07:30:00,0.019759672366370322
15-24 anni,lavoro retribuito,107.61,08:20:00,08:20:00,07:40:00,0.024201438007570117
15-24 anni,lavoro retribuito,123.19999999999999,08:30:00,08:30:00,07:50:00,0.027707621620041242
15-24 anni,lavoro retribuito,94.4,08:40:00,08:40:00,08:00:00,0.021230515267304333
15-24 anni,lavoro retribuito,82.96,08:50:00,08:50:00,08:10:00,0.0186576646883005
15-24 anni,lavoro retribuito,74.1,09:00:00,09:00:00,08:20:00,0.01666505488672935
15-24 anni,lavoro retribuito,59.2,09:10:00,09:10:00,08:30:00,0.013314051947292547
15-24 anni,lavoro retribuito,59.85999999999999,09:20:00,09:20:00,08:40:00,0.013462485634542765
15-24 anni,lavoro retribuito,55.61000000000001,09:30:00,09:30:00,08:50:00,0.0125066626484618
15-24 anni,lavoro retribuito,42.5,09:40:00,09:40:00,09:00:00,0.009558229860809682
15-24 anni,lavoro retribuito,36.54,09:50:00,09:50:00,09:10:00,0.00821782868503496
15-24 anni,lavoro retribuito,41.4,10:00:00,10:00:00,09:20:00,0.009310840382059314
15-24 anni,lavoro retribuito,40.92000000000001,10:10:00,10:10:00,09:30:00,0.009202888609513701
15-24 anni,lavoro retribuito,41.85,10:20:00,10:20:00,09:40:00,0.00941204516882083
15-24 anni,lavoro retribuito,44.65,10:30:00,10:30:00,09:50:00,0.010041763842003584
15-24 anni,lavoro retribuito,42.75,10:40:00,10:40:00,10:00:00,0.009614454742343858
15-24 anni,lavoro retribuito,29.45,10:50:00,10:50:00,10:10:00,0.006623291044725768
15-24 anni,lavoro retribuito,31.02,11:00:00,11:00:00,10:20:00,0.0069763833007603845
15-24 anni,lavoro retribuito,35.15,11:10:00,11:10:00,10:30:00,0.007905218343704948
15-24 anni,lavoro retribuito,36.1,11:20:00,11:20:00,10:40:00,0.008118872893534813
15-24 anni,lavoro retribuito,39.99,11:30:00,11:30:00,10:50:00,0.00899373205020657
15-24 anni,lavoro retribuito,52.08,11:40:00,11:40:00,11:00:00,0.011712767321199254
15-24 anni,lavoro retribuito,47.43,11:50:00,11:50:00,11:10:00,0.010666984524663605
15-24 anni,lavoro retribuito,41.339999999999996,12:00:00,12:00:00,11:20:00,0.009297346410491111
15-24 anni,lavoro retribuito,34.65,12:10:00,12:10:00,11:30:00,0.0077927685806366
15-24 anni,lavoro retribuito,38.76,12:20:00,12:20:00,11:40:00,0.00871710563305843
15-24 anni,lavoro retribuito,34.72,12:30:00,12:30:00,11:50:00,0.0078085115474661685
15-24 anni,lavoro retribuito,43.4,12:40:00,12:40:00,12:00:00,0.00976063943433271
15-24 anni,lavoro retribuito,34.1,12:50:00,12:50:00,12:10:00,0.007669073841261417
15-24 anni,lavoro retribuito,27.930000000000003,13:00:00,13:00:00,12:20:00,0.006281443764997987
15-24 anni,lavoro retribuito,34.04,13:10:00,13:10:00,12:30:00,0.007655579869693214
15-24 anni,lavoro retribuito,31.96,13:20:00,13:20:00,12:40:00,0.007187788855328881
15-24 anni,lavoro retribuito,40.89,13:30:00,13:30:00,12:50:00,0.009196141623729599
15-24 anni,lavoro retribuito,78.24,13:40:00,13:40:00,13:00:00,0.017596138924935282
15-24 anni,lavoro retribuito,78.03,13:50:00,13:50:00,13:10:00,0.017548910024446578
15-24 anni,lavoro retribuito,96.10000000000001,14:00:00,14:00:00,13:20:00,0.02161284446173672
15-24 anni,lavoro retribuito,97.92000000000002,14:10:00,14:10:00,13:30:00,0.022022161599305513
15-24 anni,lavoro retribuito,95.55,14:20:00,14:20:00,13:40:00,0.021489149722361534
15-24 anni,lavoro retribuito,88.83,14:30:00,14:30:00,13:50:00,0.01997782490672292
15-24 anni,lavoro retribuito,99.54,14:40:00,14:40:00,14:00:00,0.02238649883164696
15-24 anni,lavoro retribuito,83.2,14:50:00,14:50:00,14:10:00,0.018711640574573307
15-24 anni,lavoro retribuito,83.64,15:00:00,15:00:00,14:20:00,0.018810596366073455
15-24 anni,lavoro retribuito,72.08,15:10:00,15:10:00,14:30:00,0.01621075784393322
15-24 anni,lavoro retribuito,61.2,15:20:00,15:20:00,14:40:00,0.013763850999565943
15-24 anni,lavoro retribuito,62.480000000000004,15:30:00,15:30:00,14:50:00,0.014051722393020917
15-24 anni,lavoro retribuito,72.10000000000001,15:40:00,15:40:00,15:00:00,0.016215255834455957
15-24 anni,lavoro retribuito,61.059999999999995,15:50:00,15:50:00,15:10:00,0.013732365065906804
15-24 anni,lavoro retribuito,57.39999999999999,16:00:00,16:00:00,15:20:00,0.012909232800246487
15-24 anni,lavoro retribuito,51.75,16:10:00,16:10:00,15:30:00,0.011638550477574143
15-24 anni,lavoro retribuito,48.300000000000004,16:20:00,16:20:00,15:40:00,0.010862647112402535
15-24 anni,lavoro retribuito,58.10000000000001,16:30:00,16:30:00,15:50:00,0.01306666246854218
15-24 anni,lavoro retribuito,83.3,16:40:00,16:40:00,16:00:00,0.018734130527186976
15-24 anni,lavoro retribuito,56.699999999999996,16:50:00,16:50:00,16:10:00,0.0127518031319508
15-24 anni,lavoro retribuito,46.199999999999996,17:00:00,17:00:00,16:20:00,0.010390358107515466
15-24 anni,lavoro retribuito,44.199999999999996,17:10:00,17:10:00,16:30:00,0.00994055905524207
15-24 anni,lavoro retribuito,42.78,17:20:00,17:20:00,16:40:00,0.009621201728127958
15-24 anni,lavoro retribuito,45.82,17:30:00,17:30:00,16:50:00,0.010304896287583522
15-24 anni,lavoro retribuito,68.4,17:40:00,17:40:00,17:00:00,0.015383127587750173
15-24 anni,lavoro retribuito,53.349999999999994,17:50:00,17:50:00,17:10:00,0.01199838971939286
15-24 anni,lavoro retribuito,45.08,18:00:00,18:00:00,17:20:00,0.010138470638242364
15-24 anni,lavoro retribuito,46.2,18:10:00,18:10:00,17:30:00,0.010390358107515468
15-24 anni,lavoro retribuito,41.580000000000005,18:20:00,18:20:00,17:40:00,0.009351322296763921
15-24 anni,lavoro retribuito,51.17,18:30:00,18:30:00,17:50:00,0.011508108752414859
15-24 anni,lavoro retribuito,76.86,18:40:00,18:40:00,18:00:00,0.01728577757886664
15-24 anni,lavoro retribuito,53.709999999999994,18:50:00,18:50:00,18:10:00,0.01207935354880207
15-24 anni,lavoro retribuito,41.91,19:00:00,19:00:00,18:20:00,0.00942553914038903
15-24 anni,lavoro retribuito,40.64,19:10:00,19:10:00,18:30:00,0.009139916742195425
15-24 anni,lavoro retribuito,35.96,19:20:00,19:20:00,18:40:00,0.008087386959875676
15-24 anni,lavoro retribuito,34.830000000000005,19:30:00,19:30:00,18:50:00,0.007833250495341207
15-24 anni,lavoro retribuito,44.550000000000004,19:40:00,19:40:00,19:00:00,0.010019273889389915
15-24 anni,lavoro retribuito,28.080000000000002,19:50:00,19:50:00,19:10:00,0.0063151786939184915
15-24 anni,lavoro retribuito,23.459999999999997,20:00:00,20:00:00,19:20:00,0.005276142883166944
15-24 anni,lavoro retribuito,23.0,20:10:00,20:10:00,19:30:00,0.005172689101144064
15-24 anni,lavoro retribuito,21.849999999999998,20:20:00,20:20:00,19:40:00,0.0049140546460868595
15-24 anni,lavoro retribuito,25.52,20:30:00,20:30:00,19:50:00,0.005739435907008543
15-24 anni,lavoro retribuito,28.160000000000004,20:40:00,20:40:00,20:00:00,0.006333170656009428
15-24 anni,lavoro retribuito,20.680000000000003,20:50:00,20:50:00,20:10:00,0.004650922200506924
15-24 anni,lavoro retribuito,17.8,21:00:00,21:00:00,20:20:00,0.004003211565233232
15-24 anni,lavoro retribuito,17.0,21:10:00,21:10:00,20:30:00,0.003823291944323873
15-24 anni,lavoro retribuito,12.0,21:20:00,21:20:00,20:40:00,0.002698794313640381
15-24 anni,lavoro retribuito,11.879999999999999,21:30:00,21:30:00,20:50:00,0.002671806370503977
15-24 anni,lavoro retribuito,17.1,21:40:00,21:40:00,21:00:00,0.0038457818969375433
15-24 anni,lavoro retribuito,10.620000000000001,21:50:00,21:50:00,21:10:00,0.0023884329675717374
15-24 anni,lavoro retribuito,7.699999999999999,22:00:00,22:00:00,21:20:00,0.0017317263512525776
15-24 anni,lavoro retribuito,9.379999999999999,22:10:00,22:10:00,21:30:00,0.002109557555162231
15-24 anni,lavoro retribuito,7.419999999999999,22:20:00,22:20:00,21:40:00,0.001668754483934302
15-24 anni,lavoro retribuito,8.71,22:30:00,22:30:00,21:50:00,0.0019588748726506434
15-24 anni,lavoro retribuito,10.12,22:40:00,22:40:00,22:00:00,0.002275983204503388
15-24 anni,lavoro retribuito,6.820000000000001,22:50:00,22:50:00,22:10:00,0.0015338147682522835
15-24 anni,lavoro retribuito,5.7,23:00:00,23:00:00,22:20:00,0.001281927298979181
15-24 anni,lavoro retribuito,4.86,23:10:00,23:10:00,22:30:00,0.0010930116970243543
15-24 anni,tempo libero,0.08000000000000002,06:00:00,06:00:00,05:20:00,2.880197811985728e-06
15-24 anni,tempo libero,0.1,06:10:00,06:10:00,05:30:00,3.6002472649821595e-06
15-24 anni,tempo libero,0.24,06:20:00,06:20:00,05:40:00,8.640593435957181e-06
15-24 anni,tempo libero,0.21,06:30:00,06:30:00,05:50:00,7.560519256462534e-06
15-24 anni,tempo libero,0.27999999999999997,06:40:00,06:40:00,06:00:00,1.0080692341950045e-05
15-24 anni,tempo libero,0.6,06:50:00,06:50:00,06:10:00,2.1601483589892955e-05
15-24 anni,tempo libero,0.8800000000000001,07:00:00,07:00:00,06:20:00,3.168217593184301e-05
15-24 anni,tempo libero,1.47,07:10:00,07:10:00,06:30:00,5.292363479523774e-05
15-24 anni,tempo libero,3.74,07:20:00,07:20:00,06:40:00,0.00013464924771033275
15-24 anni,tempo libero,6.5,07:30:00,07:30:00,06:50:00,0.00023401607222384033
15-24 anni,tempo libero,13.44,07:40:00,07:40:00,07:00:00,0.00048387323241360215
15-24 anni,tempo libero,20.7,07:50:00,07:50:00,07:10:00,0.000745251183851307
15-24 anni,tempo libero,31.71,08:00:00,08:00:00,07:20:00,0.0011416384077258426
15-24 anni,tempo libero,34.38,08:10:00,08:10:00,07:30:00,0.0012377650097008665
15-24 anni,tempo libero,46.42000000000001,08:20:00,08:20:00,07:40:00,0.0016712347804047187
15-24 anni,tempo libero,50.599999999999994,08:30:00,08:30:00,07:50:00,0.0018217251160809723
15-24 anni,tempo libero,43.2,08:40:00,08:40:00,08:00:00,0.0015553068184722928
15-24 anni,tempo libero,35.379999999999995,08:50:00,08:50:00,08:10:00,0.0012737674823506877
15-24 anni,tempo libero,36.1,09:00:00,09:00:00,08:20:00,0.0012996892626585595
15-24 anni,tempo libero,31.82,09:10:00,09:10:00,08:30:00,0.001145598679717323
15-24 anni,tempo libero,37.23,09:20:00,09:20:00,08:40:00,0.0013403720567528577
15-24 anni,tempo libero,38.86,09:30:00,09:30:00,08:50:00,0.001399056087172067
15-24 anni,tempo libero,33.5,09:40:00,09:40:00,09:00:00,0.0012060828337690233
15-24 anni,tempo libero,30.66,09:50:00,09:50:00,09:10:00,0.00110383581144353
15-24 anni,tempo libero,41.85,10:00:00,10:00:00,09:20:00,0.0015067034803950337
15-24 anni,tempo libero,42.68,10:10:00,10:10:00,09:30:00,0.0015365855326943856
15-24 anni,tempo libero,50.4,10:20:00,10:20:00,09:40:00,0.0018145246215510082
15-24 anni,tempo libero,57.339999999999996,10:30:00,10:30:00,09:50:00,0.00206438178174077
15-24 anni,tempo libero,58.5,10:40:00,10:40:00,10:00:00,0.002106144650014563
15-24 anni,tempo libero,44.330000000000005,10:50:00,10:50:00,10:10:00,0.0015959896125665913
15-24 anni,tempo libero,49.5,11:00:00,11:00:00,10:20:00,0.0017821223961661688
15-24 anni,tempo libero,57.72,11:10:00,11:10:00,10:30:00,0.0020780627213477024
15-24 anni,tempo libero,65.36,11:20:00,11:20:00,10:40:00,0.002353121612392339
15-24 anni,tempo libero,83.41999999999999,11:30:00,11:30:00,10:50:00,0.0030033262684481168
15-24 anni,tempo libero,113.11999999999999,11:40:00,11:40:00,11:00:00,0.004072599706147818
15-24 anni,tempo libero,101.48999999999998,11:50:00,11:50:00,11:10:00,0.0036538909492303926
15-24 anni,tempo libero,98.05,12:00:00,12:00:00,11:20:00,0.003530042443315007
15-24 anni,tempo libero,85.05,12:10:00,12:10:00,11:30:00,0.0030620102988673263
15-24 anni,tempo libero,96.89999999999999,12:20:00,12:20:00,11:40:00,0.003488639599767712
15-24 anni,tempo libero,104.71999999999998,12:30:00,12:30:00,11:50:00,0.0037701789358893165
15-24 anni,tempo libero,136.5,12:40:00,12:40:00,12:00:00,0.004914337516700647
15-24 anni,tempo libero,92.4,12:50:00,12:50:00,12:10:00,0.003326628472843515
15-24 anni,tempo libero,89.49,13:00:00,13:00:00,12:20:00,0.003221861277432534
15-24 anni,tempo libero,126.54000000000002,13:10:00,13:10:00,12:30:00,0.004555752889108425
15-24 anni,tempo libero,120.35999999999999,13:20:00,13:20:00,12:40:00,0.004333257608132526
15-24 anni,tempo libero,167.91,13:30:00,13:30:00,12:50:00,0.006045175182631543
15-24 anni,tempo libero,355.34000000000003,13:40:00,13:40:00,13:00:00,0.012793118631387605
15-24 anni,tempo libero,365.67,13:50:00,13:50:00,13:10:00,0.013165024173860262
15-24 anni,tempo libero,463.45,14:00:00,14:00:00,13:20:00,0.016685345949559817
15-24 anni,tempo libero,506.43000000000006,14:10:00,14:10:00,13:30:00,0.018232732224049152
15-24 anni,tempo libero,499.79999999999995,14:20:00,14:20:00,13:40:00,0.01799403583038083
15-24 anni,tempo libero,542.85,14:30:00,14:30:00,13:50:00,0.019543942277955653
15-24 anni,tempo libero,649.38,14:40:00,14:40:00,14:00:00,0.023379285689341146
15-24 anni,tempo libero,549.9,14:50:00,14:50:00,14:10:00,0.019797759710136892
15-24 anni,tempo libero,493.23,15:00:00,15:00:00,14:20:00,0.017757499585071505
