lat,lon,geometry,pois_type,pois_specific,pois_f,category
45.52518,9.329196,POINT (9.329195976257324 45.52518081665039),shop,clothes,shop,leisure
45.52518,9.330111,POINT (9.330110549926758 45.52518081665039),shop,deli,shop,leisure
45.524178,9.329025,POINT (9.329025268554688 45.52417755126953),office,estate_agent,office,office
45.525158,9.329371,POINT (9.329371452331543 45.5251579284668),shop,hairdresser,shop,leisure
45.52423,9.330663,POINT (9.330662727355957 45.52423095703125),shop,optician,shop,leisure
45.523853,9.330457,POINT (9.330456733703613 45.52385330200195),shop,clothes,shop,leisure
45.52532,9.331774,POINT (9.33177375793457 45.52531814575195),shop,greengrocer,shop,leisure
45.52437,9.331878,POINT (9.331877708435059 45.52436828613281),shop,bakery,shop,leisure
45.524513,9.331254,POINT (9.331254005432129 45.52451324462891),shop,pottery,shop,leisure
45.524494,9.331276,POINT (9.331275939941406 45.52449417114258),shop,hairdresser,shop,leisure
45.524612,9.331345,POINT (9.331344604492188 45.52461242675781),shop,stationery,shop,leisure
45.52576,9.332044,POINT (9.332043647766113 45.52576065063477),shop,jewelry,shop,leisure
45.526318,9.332187,POINT (9.332186698913574 45.52631759643555),office,employment_agency,office,office
45.525913,9.332144,POINT (9.332143783569336 45.52591323852539),amenity,ice_cream,amenityfood,food
45.476357,9.149211,POINT (9.149210929870605 45.47635650634766),amenity,ice_cream,amenityfood,food
45.476936,9.149503,POINT (9.149502754211426 45.47693634033203),amenity,cafe,amenityfood,food
45.476555,9.149538,POINT (9.149538040161133 45.47655487060547),shop,beauty,shop,leisure
45.476578,9.150002,POINT (9.150001525878906 45.47657775878906),shop,hairdresser,shop,leisure
45.475956,9.15112,POINT (9.151120185852051 45.47595596313477),office,diplomatic,office,office
45.476337,9.150775,POINT (9.150774955749512 45.47633743286133),amenity,restaurant,amenityfood,food
45.474617,9.151083,POINT (9.151082992553711 45.47461700439453),amenity,restaurant,amenityfood,food
45.47475,9.15082,POINT (9.150819778442383 45.47475051879883),amenity,restaurant,amenityfood,food
45.436733,9.208392,POINT (9.208392143249512 45.43673324584961),school,school,school,school
45.472614,9.174261,POINT (9.174261093139648 45.47261428833008),amenity,cafe,amenityfood,food
45.531956,9.141569,POINT (9.141569137573242 45.53195571899414),amenity,bar,amenityfood,food
45.531933,9.141472,POINT (9.141471862792969 45.53193283081055),shop,clothes,shop,leisure
45.531845,9.141203,POINT (9.141202926635742 45.53184509277344),shop,clothes,shop,leisure
45.531628,9.140249,POINT (9.140249252319336 45.5316276550293),shop,hairdresser,shop,leisure
45.53163,9.140178,POINT (9.140177726745605 45.53163146972656),shop,hearing_aids,shop,leisure
45.531647,9.139982,POINT (9.139982223510742 45.53164672851563),amenity,cafe,amenityfood,food
45.53167,9.139898,POINT (9.139898300170898 45.53166961669922),shop,optician,shop,leisure
45.531685,9.139852,POINT (9.139851570129395 45.53168487548828),office,estate_agent,office,office
45.531715,9.139805,POINT (9.139804840087891 45.53171539306641),shop,mobile_phone,shop,leisure
45.531757,9.14023,POINT (9.140230178833008 45.53175735473633),shop,stationery,shop,leisure
45.531754,9.140124,POINT (9.140124320983887 45.53175354003906),amenity,cafe,amenityfood,food
45.53179,9.140032,POINT (9.140031814575195 45.53179168701172),office,estate_agent,office,office
45.531807,9.13996,POINT (9.139960289001465 45.53180694580078),shop,perfumery,shop,leisure
45.531822,9.13989,POINT (9.139889717102051 45.53182220458984),amenity,restaurant,amenityfood,food
45.53189,9.139742,POINT (9.139741897583008 45.53189086914063),office,estate_agent,office,office
45.531445,9.139511,POINT (9.139511108398438 45.53144454956055),shop,tattoo,shop,leisure
45.531807,9.139372,POINT (9.139371871948242 45.53180694580078),shop,greengrocer,shop,leisure
45.531796,9.13928,POINT (9.139280319213867 45.53179550170898),amenity,restaurant,amenityfood,food
45.53178,9.1391325,POINT (9.139132499694824 45.53178024291992),shop,bakery,shop,leisure
45.531643,9.13883,POINT (9.138830184936523 45.53164291381836),shop,florist,shop,leisure
45.53164,9.1388,POINT (9.138799667358398 45.53163909912109),office,estate_agent,office,office
45.53177,9.139039,POINT (9.139039039611816 45.53176879882813),shop,travel_agency,shop,leisure
45.531765,9.138952,POINT (9.138952255249023 45.53176498413086),shop,variety_store,shop,leisure
45.531734,9.138809,POINT (9.138809204101563 45.53173446655273),shop,jewelry,shop,leisure
45.531937,9.138597,POINT (9.138596534729004 45.53193664550781),shop,beauty,shop,leisure
45.531963,9.138535,POINT (9.138534545898438 45.53196334838867),amenity,cafe,amenityfood,food
45.53195,9.138424,POINT (9.138423919677734 45.53195190429688),shop,seafood,shop,leisure
45.531757,9.138635,POINT (9.13863468170166 45.53175735473633),shop,boutique,shop,leisure
45.531864,9.138385,POINT (9.138384819030762 45.53186416625977),shop,variety_store,shop,leisure
45.531734,9.138411,POINT (9.138410568237305 45.53173446655273),shop,hairdresser,shop,leisure
45.53165,9.1383915,POINT (9.138391494750977 45.53165054321289),shop,funeral_directors,shop,leisure
45.531635,9.138261,POINT (9.138260841369629 45.53163528442383),shop,deli,shop,leisure
45.531628,9.138174,POINT (9.138174057006836 45.5316276550293),shop,tobacco,shop,leisure
45.531624,9.13813,POINT (9.138130187988281 45.53162384033203),shop,laundry,shop,leisure
45.53162,9.138087,POINT (9.138087272644043 45.53162002563477),office,company,office,office
45.531616,9.138043,POINT (9.138043403625488 45.5316162109375),shop,coffee,shop,leisure
45.531612,9.1380005,POINT (9.13800048828125 45.53161239624023),shop,convenience,shop,leisure
45.53161,9.137957,POINT (9.137956619262695 45.53160858154297),office,estate_agent,office,office
45.531685,9.138246,POINT (9.138245582580566 45.53168487548828),shop,cosmetics,shop,leisure
45.531673,9.138134,POINT (9.138134002685547 45.53167343139648),shop,bakery,shop,leisure
45.531662,9.137917,POINT (9.137916564941406 45.53166198730469),shop,greengrocer,shop,leisure
45.53161,9.137627,POINT (9.137626647949219 45.53160858154297),shop,beauty,shop,leisure
45.531578,9.137706,POINT (9.13770580291748 45.53157806396484),shop,e-cigarette,shop,leisure
45.53156,9.1375675,POINT (9.137567520141602 45.53155899047852),shop,electronics,shop,leisure
45.531933,9.137353,POINT (9.13735294342041 45.53193283081055),shop,gold_buyer,shop,leisure
45.531116,9.137481,POINT (9.137480735778809 45.5311164855957),shop,books,shop,leisure
45.531124,9.137534,POINT (9.137534141540527 45.53112411499023),office,notary,office,office
45.531082,9.137351,POINT (9.137351036071777 45.53108215332031),office,tax_advisor,office,office
45.451702,9.177717,POINT (9.177717208862305 45.45170211791992),amenity,ice_cream,amenityfood,food
45.537975,9.131473,POINT (9.131472587585449 45.5379753112793),leisure,fitness_centre,leisure,leisure
45.538017,9.132089,POINT (9.132088661193848 45.53801727294922),amenity,cafe,amenityfood,food
45.53799,9.13192,POINT (9.131919860839844 45.53799057006836),shop,beauty,shop,leisure
45.538006,9.132005,POINT (9.132004737854004 45.53800582885742),shop,newsagent,shop,leisure
45.467396,9.14617,POINT (9.146169662475586 45.4673957824707),shop,erotic,shop,leisure
45.467464,9.145664,POINT (9.145664215087891 45.46746444702148),office,insurance,office,office
45.46733,9.145684,POINT (9.145684242248535 45.46733093261719),amenity,restaurant,amenityfood,food
45.492016,9.37524,POINT (9.375240325927734 45.49201583862305),leisure,fitness_station,leisure,leisure
45.37288,8.999591,POINT (8.999590873718262 45.37287902832031),amenity,restaurant,amenityfood,food
45.401714,8.969683,POINT (8.969682693481445 45.40171432495117),shop,agrarian,shop,leisure
45.523594,9.330211,POINT (9.33021068572998 45.52359390258789),office,estate_agent,office,office
45.51644,9.330575,POINT (9.330574989318848 45.51644134521484),office,insurance,office,office
45.517925,9.330522,POINT (9.330521583557129 45.51792526245117),shop,beauty,shop,leisure
45.52003,9.33076,POINT (9.33076000213623 45.5200309753418),shop,travel_agency,shop,leisure
45.47586,9.17105,POINT (9.171050071716309 45.47586059570313),office,company,office,office
45.5011,9.126594,POINT (9.126593589782715 45.5010986328125),shop,motorcycle,shop,leisure
45.464874,9.189703,POINT (9.189702987670898 45.46487426757813),amenity,bar,amenityfood,food
45.37274,8.998339,POINT (8.99833869934082 45.37274169921875),amenity,place_of_worship,amenity,leisure
45.49057,9.221734,POINT (9.221734046936035 45.49057006835938),office,advertising_agency,office,office
45.490555,9.221813,POINT (9.221813201904297 45.49055480957031),shop,mobile_phone,shop,leisure
